StudentID,Name,Gender,DOB,Email,Phone,Branch,Year,CGPA,Skills,Hackathons,Papers,Conferences,Sports,Clubs,Internships,Resume_Score,GitHub_Score,LeetCode_Rating,Placement_Probability,Father,Mother,Address
7994,Chaman Rege,Male,2002-12-25,mitalabhiram@example.net,+914643589744,Civil Engineering – Construction Technology,2018,6.57,"AWS,Data Science,React,Docker,Python",5,3,1,1,2,0,86,33,1432,0.66,Yamini Saran,Urvashi Sekhon,"85, Sheth Nagar
Malda-958009"
7995,Ayushman Chawla,Male,2003-07-05,joshiurmi@example.net,0615438401,Civil Engineering – Construction Technology,2018,7.82,"Deep Learning,Docker,Data Science,NodeJS,DevOps",5,1,2,3,4,2,77,74,1104,0.84,Sara Shankar,Manbir Keer,"H.No. 818
Agarwal Zila, Howrah 245661"
7996,Veda Dara,Male,2003-02-07,prisha06@example.net,8736475802,Civil Engineering – Construction Technology,2018,7.56,"Python,Deep Learning,Cybersecurity,Blockchain,Cloud Computing",1,2,1,1,2,2,92,21,2125,0.43,Falak Pal,Eshana Mody,"H.No. 578
Dass Street, Morena-757885"
7997,Chaitanya Mistry,Male,2002-10-25,kritika28@example.com,2504398951,Civil Engineering – Construction Technology,2018,6.83,"Java,Linux,Deep Learning,Machine Learning,React",3,1,1,0,2,0,62,4,1608,0.86,Darpan Shetty,Lakshmi Chaudry,"H.No. 85, Magar
Allahabad 781752"
7998,Madhavi Bakshi,Female,2006-05-22,purohitgirish@example.org,5027087491,Civil Engineering – Construction Technology,2018,8.63,"Machine Learning,React,DevOps,Cybersecurity,Blockchain",1,1,2,3,3,0,99,84,1855,0.65,Aarnav Radhakrishnan,Patrick Bahl,"476
Raman Chowk
Khammam 925385"
7999,Madhavi Tella,Female,2002-11-01,jacobpant@example.net,9925911854,Civil Engineering – Construction Technology,2018,8.87,"Java,C++,Docker,Cloud Computing,Data Science",2,1,2,1,3,0,100,96,1549,0.55,Aarav Pillay,Leena Suri,"55/10, Bhavsar Zila, Gandhinagar-114403"
8000,Avni Johal,Male,2005-01-30,imaranbarad@example.org,+911670276716,Civil Engineering – Construction Technology,2018,9.21,"Docker,Java,TensorFlow,SQL,NodeJS",2,3,2,3,2,2,98,33,1480,0.34,Chakradhar Kapur,Jatin Sathe,"73, Saran Zila
Gulbarga-270319"
8001,Yagnesh Bhatti,Female,2007-05-23,unarang@example.com,+913951701440,Civil Engineering – Construction Technology,2018,8.83,"Java,React,Kubernetes,Cybersecurity,IoT",1,3,1,2,2,0,80,43,1297,0.47,Upadhriti Deo,Warjas Chacko,"H.No. 85, Chahal Ganj
Danapur-655038"
8002,Ijaya Dar,Female,2003-05-15,qrajagopal@example.org,06985408073,Civil Engineering – Construction Technology,2018,9.3,"Cybersecurity,SQL,C++,Docker,Machine Learning",5,2,1,3,4,0,99,64,1035,0.7,Sanaya Hari,Tripti Dey,"98/655, Purohit Marg, Amaravati-337660"
8003,Upasna Zachariah,Female,2002-11-12,lmemon@example.org,03250201799,Civil Engineering – Construction Technology,2018,7.59,"Cloud Computing,Docker,DevOps,Linux,Machine Learning",4,3,1,1,3,0,65,0,1447,0.72,Jack Zacharia,Kritika Mannan,"H.No. 67, Dixit Chowk
Thanjavur 919009"
8004,Zehaan Dass,Male,2004-01-24,dadayashvi@example.com,+911072579862,Civil Engineering – Construction Technology,2018,9.09,"SQL,PyTorch,IoT,Python,AWS",2,0,0,1,1,0,64,21,993,0.58,Kiaan Bhatia,Geetika Banik,"14, Prabhakar Path, Darbhanga 085093"
8005,Wahab Agarwal,Male,2004-09-17,jagrativarma@example.org,+915277799061,Civil Engineering – Construction Technology,2018,8.33,"IoT,Cybersecurity,SQL,React,DevOps",2,1,1,2,3,1,54,71,1737,0.75,Bhanumati Issac,Dakshesh Mitter,"H.No. 871
Munshi Zila
Pimpri-Chinchwad-230088"
8006,Chameli Sabharwal,Female,2004-12-25,kantpraneel@example.net,2279317101,Civil Engineering – Construction Technology,2018,6.5,"SQL,C++,Docker,Cloud Computing,Linux",3,3,0,1,4,1,100,26,1727,0.4,Chakradhar Natarajan,Lopa Jayaraman,"63, Maharaj Zila, Munger-624951"
8007,Rohan Parmer,Female,2007-05-03,bhardwajnetra@example.net,7575699160,Civil Engineering – Construction Technology,2018,9.75,"Java,Docker,Cloud Computing,React,IoT",0,3,1,2,4,2,82,80,1242,0.68,Chasmum Devi,Pavani Jhaveri,"H.No. 28, Walla Nagar
Phagwara 143170"
8008,Utkarsh Dey,Male,2007-05-10,takbenjamin@example.org,03228405479,Civil Engineering – Construction Technology,2018,7.08,"React,Machine Learning,Docker,Linux,Python",5,3,0,2,3,0,63,60,1493,0.53,Advik Bawa,Lavanya Madan,"742, Mital Marg, Adoni-055152"
8009,Kai Walla,Male,2005-04-20,edwinkrish@example.net,8867528815,Civil Engineering – Construction Technology,2018,9.51,"Blockchain,Kubernetes,Python,C++,React",0,0,0,0,0,1,95,67,1499,0.81,Ayush Jhaveri,Prisha Goda,"06/63
Sahota Road
Sambalpur 497274"
8010,Yashvi Wadhwa,Female,2005-05-15,jhalaksura@example.com,+915937299692,Civil Engineering – Construction Technology,2018,6.21,"IoT,Linux,TensorFlow,Data Science,Docker",2,0,0,3,3,2,87,76,1820,0.7,Ria Chacko,Ekiya Nayar,"584, Mander Circle
Katihar 710756"
8011,Caleb Gera,Female,2003-06-22,reva84@example.org,+913320627672,Civil Engineering – Construction Technology,2018,8.4,"Data Science,Java,TensorFlow,IoT,Docker",1,2,0,2,2,2,71,82,1379,0.5,Falak Oommen,Udarsh Chhabra,"64/86, Mittal Nagar, Singrauli 079166"
8012,Madhav Dora,Female,2002-09-14,viswanathanaradhana@example.org,+911551668844,Civil Engineering – Construction Technology,2018,8.76,"Machine Learning,SQL,DevOps,Java,C++",0,3,1,0,2,2,90,53,1789,0.67,Nisha Kurian,Chaitaly Varma,"H.No. 842
Wali Ganj
Warangal-391209"
8013,Jonathan Mahajan,Female,2003-12-12,zansipai@example.com,04876972753,Civil Engineering – Construction Technology,2018,7.93,"Python,Docker,Kubernetes,SQL,TensorFlow",4,2,2,2,3,0,60,7,1532,0.71,Irya Kanda,Dipta More,"53/13
Khatri Street, Faridabad 674293"
8014,Tanmayi Chauhan,Female,2003-07-23,ekbal90@example.org,7477368015,Civil Engineering – Construction Technology,2018,7.56,"React,SQL,DevOps,Cybersecurity,C++",0,3,2,3,0,0,74,66,2153,0.32,Nikita Mody,Samarth Krish,"42/33, Nagar Circle, Sasaram 234666"
8015,Sai Arora,Female,2006-09-08,trivenimuni@example.org,06070623943,Civil Engineering – Construction Technology,2018,6.77,"Machine Learning,Kubernetes,Docker,Cybersecurity,IoT",0,0,1,1,0,1,89,85,842,0.59,Girindra Tiwari,Tanveer Thaker,"H.No. 31
Bera
Mau-620531"
8016,Ranbir Vaidya,Female,2005-08-18,ishaan35@example.com,+912833689777,Civil Engineering – Construction Technology,2018,7.4,"PyTorch,Cloud Computing,Deep Learning,AWS,Machine Learning",3,2,2,3,1,2,98,33,884,0.82,Jai Naidu,Ekantika Chauhan,"086, Gour Circle
Ramgarh 388409"
8017,Lipika Prabhakar,Male,2006-03-15,barkhagandhi@example.org,+916580875356,Civil Engineering – Construction Technology,2018,8.67,"Docker,Linux,Data Science,React,SQL",2,0,1,1,4,1,100,47,1933,0.75,Devika Deol,Ayush Saran,"20/38
Varkey Chowk
Madhyamgram 625945"
8018,Avni Agarwal,Male,2007-04-29,zsubramaniam@example.org,07968959715,Civil Engineering – Construction Technology,2018,6.05,"C++,SQL,Python,React,Cybersecurity",0,2,0,2,4,1,79,2,1751,0.63,Ikbal Sandal,Hardik Palan,"H.No. 39
Randhawa Circle, Shivpuri-363382"
8019,Manya Munshi,Female,2007-12-10,aaravgara@example.org,2261983332,Civil Engineering – Construction Technology,2018,8.41,"Cybersecurity,Kubernetes,Machine Learning,Cloud Computing,C++",5,0,1,3,2,1,55,25,1637,0.66,Yochana Lall,Krishna Narasimhan,"H.No. 683, Shetty Ganj
Patiala 263421"
8020,Warhi Ramesh,Female,2006-11-27,paninipingle@example.org,3460022171,Civil Engineering – Construction Technology,2018,8.1,"Kubernetes,TensorFlow,PyTorch,Cloud Computing,Data Science",3,2,1,3,1,2,86,85,1316,0.39,Dalaja Palla,Niharika Viswanathan,"56/34
Acharya Marg
Sasaram 175568"
8021,Agastya Andra,Male,2004-09-10,ekta92@example.org,+917200858611,Civil Engineering – Construction Technology,2018,6.25,"IoT,AWS,React,DevOps,NodeJS",1,0,2,0,0,1,91,76,848,0.76,Ijaya Mohan,Qasim Singh,"H.No. 04
Prabhakar, Berhampur-022513"
8022,Avni Pall,Female,2005-04-19,msane@example.com,+914154256842,Civil Engineering – Construction Technology,2018,7.89,"Docker,C++,Deep Learning,TensorFlow,IoT",3,1,1,2,2,0,89,60,1027,0.83,Nakul Vohra,Ijaya Memon,"393, Andra Marg
Ghaziabad 776742"
8023,Caleb Jain,Female,2004-11-22,fbutala@example.org,1129569586,Civil Engineering – Construction Technology,2018,9.28,"C++,Cybersecurity,Blockchain,Kubernetes,IoT",5,1,0,0,2,0,84,12,2074,0.89,Harinakshi Ganguly,Libni Dar,"H.No. 223, Mittal Circle, Phusro 427088"
8024,Warhi Peri,Male,2008-01-15,yashodatailor@example.net,+918195667215,Civil Engineering – Construction Technology,2018,8.87,"DevOps,PyTorch,TensorFlow,Data Science,React",4,1,1,2,0,0,59,91,2034,0.47,Ranbir Kuruvilla,Qadim Chad,"13/24, Sahota Ganj
Gaya-707840"
8025,Laksh Gandhi,Female,2006-04-07,vyaswridesh@example.net,+918281191323,Civil Engineering – Construction Technology,2018,8.48,"Cybersecurity,Cloud Computing,Kubernetes,DevOps,TensorFlow",4,0,1,3,2,2,86,59,1696,0.5,Inaya Yogi,Veer Sani,"97/109
Kothari Zila, Kurnool-709134"
8026,Ryan Comar,Female,2003-11-05,yuvraj47@example.com,9363781277,Civil Engineering – Construction Technology,2018,7.02,"AWS,Deep Learning,Docker,Cloud Computing,PyTorch",2,0,2,2,3,2,56,50,1142,0.67,Hemangini Tara,Manbir Dhingra,"92/59
Basak Path, Rohtak 195608"
8027,Yashasvi Bhakta,Male,2006-12-22,nadkarnisaksham@example.net,7417887122,Civil Engineering – Construction Technology,2018,8.81,"Python,SQL,PyTorch,Java,Cybersecurity",3,2,0,3,4,1,100,94,1220,0.49,Yauvani Kothari,Hema Naik,"51/52
Kara Road, Bathinda 437581"
8028,Waida Konda,Female,2004-03-04,chameli52@example.org,8880125501,Civil Engineering – Construction Technology,2018,6.65,"C++,React,Kubernetes,Docker,IoT",1,0,2,3,4,0,100,67,1191,0.86,Aryan Sarma,Ria Bajaj,"45, Chaudhary Street
Ahmednagar 051492"
8029,Manan Chahal,Male,2007-04-25,jagvi58@example.com,05467199597,Civil Engineering – Construction Technology,2018,9.69,"Cloud Computing,NodeJS,PyTorch,Data Science,TensorFlow",5,1,0,1,4,2,91,47,919,0.51,Ganga Ravel,Baghyawati Pall,"836
Banerjee Road
Vadodara 227578"
8030,Lavanya Andra,Male,2002-04-23,gopalvihaan@example.net,+914821121457,Civil Engineering – Construction Technology,2018,9.05,"PyTorch,Cloud Computing,TensorFlow,AWS,Machine Learning",3,2,1,0,2,1,98,14,1395,0.63,Tanish Anand,Amruta Krishna,"H.No. 66
Kale, Mau-991305"
8031,Wazir Parmar,Male,2007-02-21,leela21@example.com,2171673847,Civil Engineering – Construction Technology,2018,6.12,"SQL,Data Science,Deep Learning,Kubernetes,IoT",5,0,0,1,2,1,81,64,1497,0.9,Ekaja Manne,Widisha Issac,"H.No. 24
Bhandari Circle, Gulbarga 497415"
8032,Logan Karpe,Female,2005-12-07,ethanedwin@example.net,05540284910,Civil Engineering – Construction Technology,2018,8.66,"Blockchain,NodeJS,SQL,Cloud Computing,DevOps",5,2,2,2,2,0,79,51,1182,0.53,Charvi Dua,Joshua Saini,"H.No. 487
Deol Chowk, Davanagere 304069"
8033,Yashodhara Bahri,Female,2002-11-04,vrajagopalan@example.net,01401128296,Civil Engineering – Construction Technology,2018,9.34,"Linux,Docker,Data Science,IoT,PyTorch",5,2,0,1,2,2,51,1,897,0.83,Shivani Bawa,Amol Mane,"H.No. 72
Barad Nagar, Nanded 715498"
8034,Prisha Iyer,Female,2002-11-01,dorakamya@example.org,+919154942340,Civil Engineering – Construction Technology,2018,7.68,"SQL,Kubernetes,TensorFlow,Linux,IoT",5,2,1,2,3,2,79,16,1976,0.94,Bachittar Khurana,Vrinda Narang,"H.No. 03
Ray Zila, Khammam 416746"
8035,Neelima Din,Female,2002-05-23,chhabragaurika@example.net,7913780995,Civil Engineering – Construction Technology,2018,8.36,"Docker,NodeJS,Kubernetes,DevOps,Data Science",1,2,2,3,1,0,83,66,2053,0.42,Ati Tiwari,Yashawini Kala,"53/470
Sarkar
Karnal 701109"
8036,Ridhi Bala,Female,2005-12-04,rajeshrimann@example.com,06032897681,Civil Engineering – Construction Technology,2018,6.94,"Cloud Computing,PyTorch,TensorFlow,IoT,Python",2,3,1,0,0,2,97,60,1073,0.36,Mugdha Kapur,Warjas Kata,"276, Kumer Street, Lucknow 331341"
8037,Falan Thaker,Female,2003-02-05,eshana50@example.org,+913161870519,Civil Engineering – Construction Technology,2018,8.89,"React,Docker,Python,PyTorch,Cloud Computing",1,1,0,1,4,1,78,81,1496,0.53,Lekha Sawhney,Alexander Borra,"550, Sehgal Circle
Barasat-460829"
8038,Shivansh Kapur,Male,2007-03-17,bkalla@example.org,+917027937978,Civil Engineering – Construction Technology,2018,8.59,"NodeJS,DevOps,Deep Learning,TensorFlow,SQL",3,1,2,2,1,2,78,57,1861,0.74,Wriddhish Narain,Peter Wali,"H.No. 004, Som Zila, Jaunpur-173622"
8039,Bina Dhar,Female,2006-04-04,dubeavni@example.net,0848984678,Civil Engineering – Construction Technology,2018,8.6,"TensorFlow,Data Science,Blockchain,PyTorch,React",4,3,1,1,0,1,93,75,1512,0.87,Ijaya Morar,Aarnav Dayal,"437
Kulkarni Nagar
Haridwar-541278"
8040,Chakradhar Sagar,Male,2006-03-11,xmohan@example.net,+912965389818,Civil Engineering – Construction Technology,2018,8.43,"Java,Blockchain,Deep Learning,AWS,Data Science",5,3,2,0,4,0,81,83,892,0.89,Chaaya Rana,Ojas Goyal,"H.No. 947
Ganguly Circle, Bokaro 697879"
8041,Sathvik Warrior,Female,2003-11-16,aashi59@example.org,09406705251,Electronics & Communication Engineering (ECE),2018,8.08,"React,Blockchain,NodeJS,SQL,Deep Learning",5,3,2,2,4,0,64,0,1413,0.6,Jason Vohra,Wridesh Keer,"81/76, Vig Chowk
Bhiwandi-017551"
8042,Oviya Prabhu,Female,2005-11-08,ddoctor@example.org,04576233624,Electronics & Communication Engineering (ECE),2018,6.15,"SQL,Cybersecurity,Deep Learning,C++,Cloud Computing",5,1,2,1,0,1,80,39,1071,0.85,Pratyush Bhavsar,Jeremiah Jhaveri,"82/92
Bhagat Marg
Katni 653353"
8043,Xalak Basak,Female,2004-01-05,goyaldevansh@example.net,+911646915976,Electronics & Communication Engineering (ECE),2018,8.02,"Python,Cloud Computing,C++,Kubernetes,Linux",0,2,2,1,2,2,100,67,1010,0.62,Lila Joshi,Onkar Karnik,"149
Sami Marg, Kochi 632630"
8044,Abeer Chaudhuri,Female,2007-11-20,karabakhshi@example.com,3107788856,Electronics & Communication Engineering (ECE),2018,8.65,"C++,Java,IoT,SQL,Docker",3,0,0,3,2,1,90,25,2062,0.8,Omisha Sodhi,Darpan Khare,"23/79
Shere Ganj
Pali 589218"
8045,Ethan Deshpande,Male,2002-07-28,agastya12@example.net,00790634995,Electronics & Communication Engineering (ECE),2018,6.24,"TensorFlow,Kubernetes,Java,AWS,Docker",0,1,2,1,2,1,57,46,1536,0.68,Avi Gokhale,Anamika Banerjee,"89
Desai Ganj
Sonipat-792144"
8046,Harish Oza,Male,2003-06-16,sanyamutti@example.net,+915457817776,Electronics & Communication Engineering (ECE),2018,7.34,"Data Science,TensorFlow,Cybersecurity,Cloud Computing,SQL",3,3,2,3,4,2,93,72,1013,0.58,Nidra Hayre,Neha Ahluwalia,"605
Narula Circle, Khora  438723"
8047,Suhani Viswanathan,Male,2007-06-29,utata@example.com,3460815245,Electronics & Communication Engineering (ECE),2018,8.63,"Blockchain,Deep Learning,C++,Cybersecurity,PyTorch",2,1,2,2,0,0,83,65,1620,0.53,Tara Din,Varenya Memon,"11, Grover Ganj, Ramagundam-310537"
8048,Vasana Vala,Female,2008-03-12,aamble@example.com,4566884697,Electronics & Communication Engineering (ECE),2018,6.7,"Linux,DevOps,React,Deep Learning,Machine Learning",3,3,2,2,0,0,65,43,1931,0.5,Sai Palan,Ira Chand,"85/69
Bakshi Zila
Madhyamgram-492444"
8049,Hritik Krish,Female,2007-01-05,osamra@example.org,+911345035738,Electronics & Communication Engineering (ECE),2018,9.04,"PyTorch,Blockchain,React,C++,Python",4,1,2,0,3,2,75,85,1167,0.46,Maya Vig,Nidra Lad,"036
Ratta Ganj
Sambalpur-887828"
8050,Kashish Bansal,Male,2007-02-01,kiaankorpal@example.net,+912987634766,Electronics & Communication Engineering (ECE),2018,7.21,"Cybersecurity,Python,Docker,C++,Kubernetes",2,3,1,0,1,1,76,91,1062,0.93,Ekanta Chacko,Harshil Shan,"64/36
Rastogi Chowk
Nangloi Jat-151329"
8051,Sarthak Magar,Female,2004-10-07,upadhriti24@example.net,+917503927797,Electronics & Communication Engineering (ECE),2018,7.15,"AWS,DevOps,SQL,Docker,TensorFlow",4,2,1,3,3,0,59,22,1883,0.78,Kiaan Sangha,Saksham Tank,"H.No. 507, Issac Path, Mysore 665600"
8052,Hemani Patel,Male,2006-02-22,mugdha56@example.net,04268651167,Electronics & Communication Engineering (ECE),2018,6.5,"SQL,Cybersecurity,Linux,Deep Learning,TensorFlow",1,2,2,0,2,0,88,81,1418,0.63,Praneel Sekhon,Neel Gill,"H.No. 635
Johal Path
Ahmednagar 819427"
8053,Lohit Brahmbhatt,Female,2005-12-29,raoaarav@example.org,9989470120,Electronics & Communication Engineering (ECE),2018,6.46,"IoT,C++,Cloud Computing,Machine Learning,Blockchain",3,0,0,3,0,2,52,43,1894,0.43,Vansha Manda,Idika Dora,"01/951, Dutta Nagar, Noida 220729"
8054,Balhaar Bora,Female,2006-11-18,vasudha44@example.org,08141838621,Electronics & Communication Engineering (ECE),2018,9.3,"AWS,NodeJS,SQL,Data Science,C++",4,0,1,1,3,0,99,80,1193,0.49,Aachal Bail,Dominic Swamy,"566, Chander Circle
Nagaon-109137"
8055,Aashi Gill,Female,2002-12-31,varenyalata@example.org,9335337724,Electronics & Communication Engineering (ECE),2018,8.99,"SQL,Linux,Cloud Computing,Deep Learning,Data Science",0,0,0,1,1,2,95,49,2143,0.7,Chatura Kapoor,Manbir Chanda,"919, Sama Street, Nashik-342675"
8056,Ojasvi Mohan,Female,2003-02-16,prashadharrison@example.net,+916617150616,Electronics & Communication Engineering (ECE),2018,8.14,"NodeJS,TensorFlow,SQL,C++,AWS",4,1,1,0,4,2,99,49,858,0.7,Oni Suresh,Abha Manne,"H.No. 375
Buch Marg
Hospet 273680"
8057,Saksham Jhaveri,Male,2002-03-26,bhandarifrederick@example.org,0803376994,Electronics & Communication Engineering (ECE),2018,7.98,"Data Science,Java,SQL,PyTorch,TensorFlow",0,2,2,0,3,0,99,4,1038,0.94,Yash Comar,Nilima Ahluwalia,"87/37, Dani Road, Mehsana-619505"
8058,Brinda Arya,Male,2004-09-21,ppingle@example.net,7588299717,Electronics & Communication Engineering (ECE),2018,9.0,"TensorFlow,Python,Docker,Linux,React",2,3,0,3,2,1,63,74,1065,0.38,Indrajit Natarajan,Atharv Uppal,"H.No. 498, Sarin Ganj
Sonipat-261305"
8059,Arjun Chakraborty,Female,2007-04-20,kamyadoshi@example.com,+912005794237,Electronics & Communication Engineering (ECE),2018,6.28,"Cybersecurity,Linux,IoT,SQL,React",0,2,2,1,4,2,65,64,1573,0.31,Warinder Chakraborty,Quincy Kar,"526
Jaggi Ganj
Tirupati-285215"
8060,Kai Brar,Male,2005-11-29,emadan@example.net,+914440906902,Electronics & Communication Engineering (ECE),2018,9.33,"Cloud Computing,Cybersecurity,Java,Machine Learning,DevOps",3,0,0,1,3,2,75,65,1712,0.37,Rachit Sami,Anvi Panchal,"66/046
Raja Marg
Bidar-886257"
8061,Hritik Dutta,Male,2006-01-28,gayathribajaj@example.org,+915825903789,Electronics & Communication Engineering (ECE),2018,9.64,"Docker,Java,SQL,Data Science,Python",0,0,0,1,3,2,60,40,1523,0.3,Aachal Oommen,Kritika Boase,"051
Das Street, Vasai-Virar-329664"
8062,Tara Kurian,Male,2005-06-07,atipradhan@example.com,3824954888,Electronics & Communication Engineering (ECE),2018,9.51,"Linux,React,Kubernetes,SQL,Python",0,0,0,2,3,2,74,10,1542,0.5,Ishani Dalal,Krishna Desai,"87, Memon Ganj
Gandhidham-355532"
8063,Shivani Vig,Female,2005-04-19,pallrudra@example.com,06733791096,Electronics & Communication Engineering (ECE),2018,8.03,"Cybersecurity,Machine Learning,Data Science,Linux,PyTorch",1,3,1,0,2,0,71,94,853,0.92,Aayush Baral,Yashoda Tandon,"724
Narayan, Katihar 054179"
8064,Jatin Saini,Female,2002-05-11,kkakar@example.com,1554501064,Electronics & Communication Engineering (ECE),2018,6.17,"Machine Learning,React,DevOps,Cloud Computing,Deep Learning",3,3,2,3,1,1,52,66,2073,0.7,Nandini Khosla,Gautam Bandi,"980
Dugar Ganj
Ozhukarai 533049"
8065,Christopher Gala,Female,2003-04-13,thakerjoshua@example.com,6001471169,Electronics & Communication Engineering (ECE),2018,7.18,"Java,Linux,Docker,PyTorch,Deep Learning",0,3,0,3,2,1,67,57,2057,0.53,Anika Kothari,Zinal Vasa,"H.No. 986
Kalita Road
Gorakhpur-131102"
8066,Bhavini Sule,Male,2002-05-22,jeevikajain@example.com,01322756055,Electronics & Communication Engineering (ECE),2018,9.7,"Cybersecurity,Machine Learning,Docker,NodeJS,Blockchain",3,1,1,2,4,2,78,80,863,0.35,Vedhika Mander,Alexander Chaudhari,"H.No. 979
Raval Road
Berhampore 669551"
8067,Chakradev Nadig,Male,2007-02-24,ebadami@example.net,01215088830,Electronics & Communication Engineering (ECE),2018,9.15,"TensorFlow,Docker,Blockchain,Python,PyTorch",3,3,0,1,4,0,63,39,1371,0.94,Lekha Dyal,Aarav Sha,"H.No. 24
Mane Marg
Guwahati 846346"
8068,Champak Ramesh,Male,2002-12-14,lpatil@example.com,01005765452,Electronics & Communication Engineering (ECE),2018,8.15,"NodeJS,C++,PyTorch,Java,Cybersecurity",5,3,1,2,1,0,89,34,2103,0.6,Upadhriti Sha,Robert Sahota,"33/620
Tara Nagar, Meerut 265730"
8069,Samuel Dube,Female,2004-02-01,damyanti20@example.net,01129630157,Electronics & Communication Engineering (ECE),2018,7.97,"Machine Learning,IoT,Linux,Java,TensorFlow",1,0,2,1,1,0,69,28,1019,0.66,Nandini Sandal,Anthony Das,"84/05, Sehgal Street, Jalgaon-442108"
8070,Veer Parsa,Male,2004-11-09,parthpai@example.com,06174178237,Electronics & Communication Engineering (ECE),2018,7.62,"PyTorch,AWS,DevOps,Deep Learning,IoT",1,1,1,3,3,0,75,56,978,0.66,Nirja Sura,Charita Parsa,"H.No. 531
Thakur Chowk, Jalgaon 241778"
8071,Ridhi Kata,Female,2003-05-26,ghoseansh@example.org,7448578783,Electronics & Communication Engineering (ECE),2018,8.65,"Docker,Linux,C++,React,Deep Learning",5,3,1,2,0,1,84,50,1101,0.41,Omkaar Sengupta,Naveen Virk,"73/374
Sinha Chowk, Korba-834828"
8072,Azaan Rattan,Female,2004-10-13,mekhala53@example.net,01081069572,Electronics & Communication Engineering (ECE),2018,8.84,"IoT,Docker,React,C++,NodeJS",0,0,0,2,2,1,68,20,935,0.49,Thomas Bala,Ekantika Dave,"457
Khosla Zila
Miryalaguda 968737"
8073,Chanchal Prabhu,Male,2006-11-13,kiaan26@example.com,04956436141,Electronics & Communication Engineering (ECE),2018,6.9,"IoT,AWS,Cloud Computing,Data Science,Cybersecurity",1,3,1,0,2,0,66,89,1344,0.87,Banjeet Balay,David Ratta,"82/62, Bava Chowk
Nellore-665321"
