Year,StudentID,Name,Branch,CGPA,Skills,Company,Package,Status,Placed_Date,Backlogs,Attendance,Hackathons,Sports,Papers,Conferences,Internships,Clubs,Semester,Maths,DSA,OS,DBMS,AI,Student_Rank,Min_Rank_For_Interview,Placement_Probability_%,Resume_Score,Eligible_For_Interview
2017,2017_S901,Student_3301,CSE,7.04,"Cloud Computing, Java, Cyber Security",PwC India,366538,Attended,,0,85,3,1,1,1,2,0,2,74,67,70,65,80,193,4,76.4,39,FALSE
2017,2017_S902,Student_3302,CIVIL,6.87,"DevOps, SQL, Cloud Computing",Tech Mahindra,2228347,Attended,,0,75,1,0,0,2,1,0,7,67,66,62,70,74,414,3,71.7,19,FALSE
2017,2017_S902,Student_3302,CIVIL,6.87,"DevOps, SQL, Cloud Computing",EY India,2659177,Rejected,,0,93,0,0,1,2,0,3,7,71,67,58,74,62,344,4,68.7,25,FALSE
2017,2017_S903,Student_3303,EEE,9.06,"Data Analytics, Java, Cyber Security",Tata Elxsi,1477569,Placed,3/9/2017,0,94,0,2,2,1,0,2,6,91,81,95,95,94,387,4,90.6,26,FALSE
2017,2017_S903,Student_3303,EEE,9.06,"Data Analytics, Java, Cyber Security",Swiggy,2207561,Attended,,0,93,0,0,2,0,0,2,1,95,90,93,92,90,356,4,90.6,22,FALSE
2017,2017_S904,Student_3304,ECE,9.65,"Machine Learning, Data Analytics, Web Development",IBM India,1432113,Placed,10/21/2017,0,92,0,0,0,2,2,0,2,86,87,95,87,95,378,4,100,20,FALSE
2017,2017_S904,Student_3304,ECE,9.65,"Machine Learning, Data Analytics, Web Development",Mindtree,731508,Placed,1/3/2017,0,88,3,0,2,0,0,2,1,95,94,95,90,86,455,4,96.5,37,FALSE
2017,2017_S905,Student_3305,DS,8.46,"DevOps, Web Development, SQL",Zomato,2430239,Placed,1/8/2017,0,81,3,1,2,0,1,3,1,84,78,81,88,93,34,4,87.6,46,TRUE
2017,2017_S905,Student_3305,DS,8.46,"DevOps, Web Development, SQL",Mindtree,2433520,Rejected,,1,80,3,0,2,1,0,3,6,86,75,74,77,84,452,4,79.6,44,FALSE
2017,2017_S906,Student_3306,CIVIL,8.8,"Web Development, Machine Learning, Cloud Computing",Reliance Jio,2382535,Placed,5/7/2017,0,83,0,0,0,2,2,3,5,87,93,95,85,90,50,4,94,29,FALSE
2017,2017_S906,Student_3306,CIVIL,8.8,"Web Development, Machine Learning, Cloud Computing",Adani Group,1727206,Rejected,,1,86,1,1,2,2,2,0,5,82,90,95,95,89,486,4,89,41,FALSE
2017,2017_S907,Student_3307,IT,6.28,"Data Analytics, Web Development, Cyber Security",Siemens India,2553557,Rejected,,0,82,3,2,0,1,0,2,1,68,60,66,67,65,218,4,62.8,25,FALSE
2017,2017_S907,Student_3307,IT,6.28,"Data Analytics, Web Development, Cyber Security",Bosch India,2168058,Placed,8/9/2017,0,85,0,0,1,0,1,3,3,55,66,61,71,55,288,4,65.8,23,FALSE
2017,2017_S908,Student_3308,CIVIL,7.23,"Python, DevOps, SQL",Deloitte India,2445222,Rejected,,0,79,1,1,2,2,1,0,8,64,71,79,71,66,242,4,75.3,35,FALSE
2017,2017_S908,Student_3308,CIVIL,7.23,"Python, DevOps, SQL",Infosys,2140174,Attended,,1,89,3,1,2,2,2,1,8,62,62,64,68,76,252,4,73.3,54,FALSE
2017,2017_S909,Student_3309,EEE,7.49,"Data Analytics, Machine Learning, Python",Tech Mahindra,1386240,Rejected,,0,98,0,1,1,2,2,0,7,78,79,65,64,76,224,3,80.9,28,FALSE
2017,2017_S909,Student_3309,EEE,7.49,"Data Analytics, Machine Learning, Python",Wipro,1216358,Placed,3/14/2017,0,93,2,0,0,1,1,3,1,77,81,65,72,77,461,3,77.9,29,FALSE
2017,2017_S910,Student_3310,CSE,6.88,"Artificial Intelligence, Cyber Security, SQL",Byju's,611356,Rejected,,0,78,2,1,1,2,1,3,2,73,72,72,75,68,402,4,71.8,41,FALSE
2017,2017_S910,Student_3310,CSE,6.88,"Artificial Intelligence, Cyber Security, SQL",MakeMyTrip,2462383,Rejected,,0,78,0,2,0,2,0,3,3,62,62,69,62,72,229,4,68.8,17,FALSE
2017,2017_S911,Student_3311,DS,6.01,"SQL, DevOps, Data Analytics",Mphasis,1632467,Rejected,,1,78,2,2,1,0,2,1,4,57,62,61,61,60,367,4,61.1,33,FALSE
2017,2017_S911,Student_3311,DS,6.01,"SQL, DevOps, Data Analytics",Mindtree,1815301,Placed,6/18/2017,1,77,3,0,2,0,1,2,2,66,56,69,70,64,99,4,58.1,43,FALSE
2017,2017_S912,Student_3312,ECE,7.39,"SQL, Data Analytics, Machine Learning",Larsen & Toubro,2494999,Rejected,,0,97,0,0,2,2,0,3,7,64,83,70,74,72,212,4,73.9,33,FALSE
2017,2017_S912,Student_3312,ECE,7.39,"SQL, Data Analytics, Machine Learning",Byju's,1077725,Rejected,,0,76,0,1,2,2,0,0,3,71,68,73,80,69,429,4,73.9,24,FALSE
2017,2017_S913,Student_3313,ECE,8.34,"DevOps, Machine Learning, SQL",HCL Technologies,1643961,Rejected,,0,97,1,0,1,0,0,3,6,77,86,78,93,83,281,4,83.4,22,FALSE
2017,2017_S913,Student_3313,ECE,8.34,"DevOps, Machine Learning, SQL",PolicyBazaar,2334252,Attended,,0,91,1,2,0,2,1,1,8,85,77,75,75,82,471,4,86.4,22,FALSE
2017,2017_S914,Student_3314,IT,7.61,"Web Development, Python, SQL",IBM India,1822905,Rejected,,1,86,2,1,0,0,2,3,6,75,84,79,77,84,403,4,77.1,31,FALSE
2017,2017_S914,Student_3314,IT,7.61,"Web Development, Python, SQL",HCL Technologies,559966,Rejected,,1,97,0,1,1,0,2,2,2,68,67,81,85,83,183,4,77.1,26,FALSE
2017,2017_S915,Student_3315,CIVIL,7.95,"Machine Learning, DevOps, SQL",Byju's,372832,Attended,,0,77,0,0,1,2,2,1,1,69,84,72,81,72,323,4,85.5,31,FALSE
2017,2017_S915,Student_3315,CIVIL,7.95,"Machine Learning, DevOps, SQL",Swiggy,1632103,Rejected,,0,92,0,0,0,1,2,3,1,71,78,76,69,88,296,4,85.5,25,FALSE
2017,2017_S916,Student_3316,CIVIL,8.1,"SQL, Cloud Computing, Machine Learning",Tata Power,1089106,Attended,,0,83,1,1,1,1,0,2,1,72,72,89,89,91,420,4,81,23,FALSE
2017,2017_S916,Student_3316,CIVIL,8.1,"SQL, Cloud Computing, Machine Learning",Indian Oil Corporation,1724820,Rejected,,0,88,1,0,2,1,2,3,4,82,71,83,89,74,332,4,87,46,FALSE
2017,2017_S917,Student_3317,MECH,7.57,"Cloud Computing, Web Development, Java",Mahindra & Mahindra,2088976,Rejected,,0,96,2,2,1,1,0,3,7,85,73,78,69,77,364,4,75.7,31,FALSE
2017,2017_S917,Student_3317,MECH,7.57,"Cloud Computing, Web Development, Java",Byju's,1392370,Rejected,,0,88,2,2,2,0,0,2,7,84,85,75,75,75,203,4,75.7,32,FALSE
2017,2017_S918,Student_3318,CSE,9.51,"DevOps, Cyber Security, Python",Tech Mahindra,2330934,Placed,1/23/2017,1,91,1,2,2,2,1,2,6,91,91,95,91,89,176,3,93.1,41,FALSE
2017,2017_S918,Student_3318,CSE,9.51,"DevOps, Cyber Security, Python",Tech Mahindra,2434707,Placed,9/23/2017,1,94,1,2,0,1,0,0,8,95,85,95,95,95,420,3,90.1,9,FALSE
2017,2017_S919,Student_3319,CSE,9.44,"Python, Artificial Intelligence, Cloud Computing",DRDO Contractor,2226328,Attended,,1,92,0,0,1,0,2,2,5,88,94,95,87,85,182,4,95.4,26,FALSE
2017,2017_S919,Student_3319,CSE,9.44,"Python, Artificial Intelligence, Cloud Computing",Zoho,2689580,Attended,,1,96,3,1,0,1,1,3,4,90,92,95,94,86,346,6,92.4,34,FALSE
2017,2017_S920,Student_3320,CSE,7.18,"Python, Machine Learning, DevOps",ISRO Contractor,2280413,Placed,8/5/2017,0,98,2,1,1,1,2,0,8,71,69,81,79,63,323,4,77.8,34,FALSE
2017,2017_S920,Student_3320,CSE,7.18,"Python, Machine Learning, DevOps",Paytm,2375550,Placed,5/13/2017,1,85,1,1,1,2,1,1,4,65,81,63,81,63,332,4,69.8,30,FALSE
2017,2017_S921,Student_3321,DS,8.58,"Java, DevOps, Artificial Intelligence",Infosys BPM,555623,Placed,8/1/2017,0,94,1,2,1,0,0,1,5,75,87,87,76,76,449,4,85.8,16,FALSE
2017,2017_S921,Student_3321,DS,8.58,"Java, DevOps, Artificial Intelligence",Microsoft India,2751036,Placed,5/21/2017,1,82,0,1,2,0,2,0,8,91,85,77,79,86,168,4,86.8,28,FALSE
2017,2017_S922,Student_3322,CIVIL,6.26,"Python, Java, SQL",Tata Elxsi,2391862,Placed,9/2/2017,0,80,3,2,1,2,1,0,2,70,70,66,55,55,60,4,65.6,37,FALSE
2017,2017_S922,Student_3322,CIVIL,6.26,"Python, Java, SQL",Infosys,2007582,Placed,3/20/2017,0,77,2,0,2,2,1,2,5,55,55,62,55,66,237,4,65.6,46,FALSE
2017,2017_S923,Student_3323,EEE,8.73,"Cloud Computing, DevOps, Data Analytics",Amazon India,809958,Rejected,,1,82,0,2,1,0,1,1,6,77,86,89,78,87,57,4,85.3,17,FALSE
2017,2017_S923,Student_3323,EEE,8.73,"Cloud Computing, DevOps, Data Analytics",Infosys BPM,1215357,Attended,,1,86,0,1,2,0,0,2,2,83,91,78,85,92,357,4,82.3,22,FALSE
2017,2017_S924,Student_3324,MECH,8.36,"Cloud Computing, Data Analytics, DevOps",Intel India,318226,Rejected,,0,93,2,0,0,0,1,3,7,92,91,74,82,85,118,4,86.6,25,FALSE
2017,2017_S924,Student_3324,MECH,8.36,"Cloud Computing, Data Analytics, DevOps",Amazon India,1412136,Placed,10/14/2017,0,88,3,1,1,1,0,0,4,83,73,84,78,80,464,4,83.6,27,FALSE
2017,2017_S925,Student_3325,ECE,7.87,"Machine Learning, Web Development, Python",Razorpay,895929,Placed,1/25/2017,0,78,0,0,0,1,0,2,1,86,82,81,82,68,190,4,78.7,10,FALSE
2017,2017_S925,Student_3325,ECE,7.87,"Machine Learning, Web Development, Python",PolicyBazaar,630429,Attended,,1,91,1,1,2,1,0,3,3,88,86,70,86,68,457,4,73.7,34,FALSE
2017,2017_S926,Student_3326,CSE,6.64,"Artificial Intelligence, Cyber Security, Machine Learning",Persistent Systems,2562353,Attended,,0,96,3,2,0,0,1,1,2,75,68,62,73,73,373,4,69.4,24,FALSE
2017,2017_S926,Student_3326,CSE,6.64,"Artificial Intelligence, Cyber Security, Machine Learning",LTIMindtree,1034391,Placed,3/17/2017,0,81,3,2,2,0,2,3,3,76,68,74,75,58,200,4,72.4,52,FALSE
2017,2017_S927,Student_3327,EEE,7.84,"Python, Web Development, Cloud Computing",Flipkart,2514791,Placed,12/17/2017,1,76,2,0,0,1,1,2,2,74,73,71,74,85,423,4,76.4,26,FALSE
2017,2017_S927,Student_3327,EEE,7.84,"Python, Web Development, Cloud Computing",Mindtree,1028871,Rejected,,0,96,1,1,2,0,2,1,3,82,87,68,77,77,71,4,84.4,36,FALSE
2017,2017_S928,Student_3328,EEE,8.09,"Artificial Intelligence, Machine Learning, Python",Flipkart,621064,Placed,12/25/2017,0,89,3,1,1,2,2,1,4,84,72,80,77,86,131,4,86.9,46,FALSE
2017,2017_S928,Student_3328,EEE,8.09,"Artificial Intelligence, Machine Learning, Python",Deloitte India,422994,Rejected,,1,98,1,2,0,0,1,3,7,86,76,72,88,87,401,4,78.9,20,FALSE
2017,2017_S929,Student_3329,ECE,6.42,"Machine Learning, Cloud Computing, SQL",Accenture India,1207701,Rejected,,1,97,0,0,1,1,0,2,4,56,62,68,57,71,85,4,59.2,18,FALSE
2017,2017_S929,Student_3329,ECE,6.42,"Machine Learning, Cloud Computing, SQL",TCS,1030456,Rejected,,0,81,3,0,2,0,2,0,8,69,74,62,73,63,53,3,70.2,43,FALSE
2017,2017_S930,Student_3330,CSE,7.8,"Cyber Security, Data Analytics, DevOps",Larsen & Toubro,1697581,Rejected,,1,95,1,1,2,1,2,0,3,70,79,83,87,88,116,4,79,37,FALSE
2017,2017_S930,Student_3330,CSE,7.8,"Cyber Security, Data Analytics, DevOps",Flipkart,327949,Rejected,,0,83,3,2,0,2,2,2,6,82,87,85,75,87,76,4,84,41,FALSE
2017,2017_S931,Student_3331,AI,9.41,"Artificial Intelligence, Cloud Computing, Web Development",Harman India,2732833,Placed,8/4/2017,0,97,1,0,2,0,1,3,2,92,95,95,95,88,378,4,97.1,36,FALSE
2017,2017_S931,Student_3331,AI,9.41,"Artificial Intelligence, Cloud Computing, Web Development",Indian Oil Corporation,1561641,Attended,,0,92,2,0,1,1,1,0,2,91,90,95,95,84,405,4,97.1,28,FALSE
2017,2017_S932,Student_3332,MECH,9.56,"Data Analytics, Cyber Security, DevOps",Infosys,1754095,Rejected,,0,75,0,0,1,2,2,0,3,95,95,94,90,95,85,4,100,28,FALSE
2017,2017_S932,Student_3332,MECH,9.56,"Data Analytics, Cyber Security, DevOps",PwC India,874989,Placed,9/9/2017,0,76,3,1,0,1,2,1,1,95,94,95,95,85,35,4,100,34,TRUE
2017,2017_S933,Student_3333,EEE,6.34,"DevOps, Web Development, Cloud Computing",Flipkart,927838,Attended,,1,79,1,0,1,1,0,3,4,67,67,73,70,56,448,4,58.4,26,FALSE
2017,2017_S933,Student_3333,EEE,6.34,"DevOps, Web Development, Cloud Computing",Samsung R&D India,1426528,Rejected,,0,79,3,0,2,1,1,3,2,71,63,57,58,55,256,4,66.4,50,FALSE
2017,2017_S934,Student_3334,IT,6.4,"Web Development, Data Analytics, DevOps",Harman India,2170208,Attended,,0,96,0,2,0,0,1,2,1,61,69,57,59,56,355,4,67,12,FALSE
2017,2017_S934,Student_3334,IT,6.4,"Web Development, Data Analytics, DevOps",Microsoft India,1678162,Rejected,,0,88,1,0,0,2,2,1,3,73,73,62,70,72,52,4,70,28,FALSE
2017,2017_S935,Student_3335,CSE,9.69,"DevOps, Machine Learning, Cloud Computing",Mahindra & Mahindra,1134754,Placed,1/1/2017,0,83,0,2,1,2,2,3,7,95,95,95,95,95,118,4,100,37,FALSE
2017,2017_S935,Student_3335,CSE,9.69,"DevOps, Machine Learning, Cloud Computing",Ola,1693440,Placed,6/22/2017,0,79,0,0,0,1,1,3,3,95,94,91,93,95,181,4,99.9,19,FALSE
2017,2017_S936,Student_3336,CIVIL,8.13,"Java, Cyber Security, DevOps",LTIMindtree,1611958,Rejected,,1,86,2,1,2,1,1,1,4,85,91,86,71,80,395,4,79.3,39,FALSE
2017,2017_S936,Student_3336,CIVIL,8.13,"Java, Cyber Security, DevOps",Ola,1205643,Rejected,,1,94,1,1,0,2,0,2,8,90,73,82,91,71,188,4,76.3,19,FALSE
2017,2017_S937,Student_3337,DS,9.76,"Cyber Security, Web Development, Machine Learning",Tata Power,1392834,Rejected,,0,90,2,2,2,2,2,1,1,95,95,95,95,89,161,4,100,49,FALSE
2017,2017_S937,Student_3337,DS,9.76,"Cyber Security, Web Development, Machine Learning",Intel India,959830,Placed,4/20/2017,1,96,0,1,1,1,1,1,6,95,89,95,91,95,62,4,95.6,21,FALSE
2017,2017_S938,Student_3338,CIVIL,7.7,"Data Analytics, Web Development, Machine Learning",Bosch India,936480,Placed,1/10/2017,0,79,2,1,0,2,1,0,1,84,84,80,84,85,188,4,80,24,FALSE
2017,2017_S938,Student_3338,CIVIL,7.7,"Data Analytics, Web Development, Machine Learning",Hexaware,1511694,Rejected,,0,75,1,2,1,0,0,0,7,67,69,71,84,85,138,4,77,13,FALSE
2017,2017_S939,Student_3339,CIVIL,8.32,"Machine Learning, Web Development, Data Analytics",MakeMyTrip,770471,Rejected,,0,85,2,2,1,2,0,1,8,91,88,91,89,92,116,4,83.2,29,FALSE
2017,2017_S939,Student_3339,CIVIL,8.32,"Machine Learning, Web Development, Data Analytics",HCL Technologies,2402549,Placed,6/26/2017,0,85,1,2,0,0,2,1,5,87,88,89,89,91,488,4,89.2,20,FALSE
2017,2017_S940,Student_3340,ECE,6.3,"Artificial Intelligence, Web Development, Machine Learning",Intel India,1671028,Attended,,0,84,0,1,2,1,1,3,3,60,72,64,63,73,160,4,66,35,FALSE
2017,2017_S940,Student_3340,ECE,6.3,"Artificial Intelligence, Web Development, Machine Learning",Tata Power,756435,Placed,11/6/2017,0,92,0,2,2,2,2,1,6,62,55,60,67,66,434,4,69,39,FALSE
2017,2017_S941,Student_3341,DS,7.48,"Cyber Security, Cloud Computing, DevOps",Microsoft India,2769536,Placed,7/24/2017,1,80,1,2,0,0,2,0,3,76,65,77,76,68,405,4,75.8,17,FALSE
2017,2017_S941,Student_3341,DS,7.48,"Cyber Security, Cloud Computing, DevOps",Nykaa,2416310,Rejected,,0,93,0,0,1,0,1,3,3,75,67,70,84,69,7,4,77.8,23,TRUE
2017,2017_S942,Student_3342,EEE,8.46,"Python, Machine Learning, Java",Reliance Jio,1008481,Rejected,,0,91,1,1,0,1,0,1,3,78,82,75,84,77,33,4,84.6,12,TRUE
2017,2017_S942,Student_3342,EEE,8.46,"Python, Machine Learning, Java",Amazon India,844162,Attended,,1,90,1,0,1,2,0,2,6,89,82,80,89,84,443,4,79.6,27,FALSE
2017,2017_S943,Student_3343,CIVIL,6.81,"Python, Machine Learning, Cyber Security",Infosys,1988539,Rejected,,0,92,0,1,2,1,2,0,5,68,67,77,73,72,61,4,74.1,32,FALSE
2017,2017_S943,Student_3343,CIVIL,6.81,"Python, Machine Learning, Cyber Security",Mindtree,422603,Rejected,,0,78,2,2,1,2,1,3,7,77,69,71,68,72,56,4,71.1,41,FALSE
2017,2017_S944,Student_3344,AI,8.91,"Web Development, Java, Cyber Security",Hexaware,1763497,Placed,6/25/2017,1,97,2,1,2,0,2,0,6,90,92,83,86,82,244,4,90.1,38,FALSE
2017,2017_S944,Student_3344,AI,8.91,"Web Development, Java, Cyber Security",Mphasis,797821,Placed,6/14/2017,0,94,2,0,2,1,1,2,5,80,93,93,93,82,370,4,92.1,42,FALSE
2017,2017_S945,Student_3345,DS,6.04,"Java, Python, DevOps",Oracle India,1078873,Rejected,,0,79,3,1,2,2,2,1,8,58,55,59,55,59,193,4,66.4,54,FALSE
2017,2017_S945,Student_3345,DS,6.04,"Java, Python, DevOps",Bosch India,766548,Rejected,,1,77,0,2,0,2,1,0,7,67,55,65,66,55,72,4,58.4,14,FALSE
2017,2017_S946,Student_3346,AI,9.38,"Artificial Intelligence, Web Development, Cloud Computing",Zomato,2700834,Attended,,1,84,2,2,1,1,2,1,4,94,95,86,95,90,77,4,94.8,37,FALSE
2017,2017_S946,Student_3346,AI,9.38,"Artificial Intelligence, Web Development, Cloud Computing",Swiggy,2155351,Rejected,,0,90,2,0,2,1,1,0,2,95,95,93,95,95,391,4,96.8,36,FALSE
2017,2017_S947,Student_3347,EEE,9.39,"Cloud Computing, Cyber Security, Java",Tata Elxsi,420026,Attended,,0,96,1,2,0,0,1,2,7,95,95,94,95,84,337,4,96.9,17,FALSE
2017,2017_S947,Student_3347,EEE,9.39,"Cloud Computing, Cyber Security, Java",Freshworks,2631409,Attended,,0,83,1,0,1,0,1,0,2,84,88,90,90,87,317,4,96.9,19,FALSE
2017,2017_S948,Student_3348,ECE,7.64,"Artificial Intelligence, Cyber Security, Web Development",Google India,1429803,Rejected,,0,94,1,0,0,1,0,0,5,69,70,68,82,82,267,4,76.4,9,FALSE
2017,2017_S948,Student_3348,ECE,7.64,"Artificial Intelligence, Cyber Security, Web Development",LTIMindtree,746295,Rejected,,0,98,0,0,1,0,2,1,6,73,81,71,85,82,340,4,82.4,23,FALSE
2017,2017_S949,Student_3349,AI,6.78,"Artificial Intelligence, SQL, Java",Freshworks,986426,Rejected,,0,92,1,0,0,0,2,0,6,72,66,70,63,75,340,4,73.8,17,FALSE
2017,2017_S949,Student_3349,AI,6.78,"Artificial Intelligence, SQL, Java",Oracle India,1054077,Placed,11/6/2017,0,83,2,1,0,0,1,3,1,58,76,63,71,64,269,4,70.8,25,FALSE
2017,2017_S950,Student_3350,CSE,9.46,"Java, Machine Learning, Python",HCL Technologies,2675521,Attended,,0,89,2,1,2,1,0,1,4,84,95,84,92,84,186,4,94.6,33,FALSE
2017,2017_S950,Student_3350,CSE,9.46,"Java, Machine Learning, Python",Google India,793466,Rejected,,1,84,2,2,1,1,2,3,7,84,84,87,95,88,76,4,95.6,43,FALSE
2017,2017_S951,Student_3351,AI,7.92,"Machine Learning, Java, Artificial Intelligence",Tata Power,379711,Rejected,,0,87,1,0,1,0,0,2,6,86,72,88,77,87,367,4,79.2,19,FALSE
2017,2017_S951,Student_3351,AI,7.92,"Machine Learning, Java, Artificial Intelligence",Samsung R&D India,2538275,Rejected,,0,75,1,2,0,0,1,2,4,73,89,84,80,79,469,4,82.2,17,FALSE
2017,2017_S952,Student_3352,AI,8.54,"Web Development, DevOps, Machine Learning",Cognizant India,2662745,Rejected,,1,84,2,1,1,0,0,1,6,79,88,93,77,94,330,4,80.4,21,FALSE
2017,2017_S952,Student_3352,AI,8.54,"Web Development, DevOps, Machine Learning",IBM India,1258599,Rejected,,0,80,2,2,0,1,0,2,5,86,83,91,94,88,341,4,85.4,20,FALSE
2017,2017_S953,Student_3353,ECE,9.12,"Python, Data Analytics, Machine Learning",Oracle India,2030077,Placed,5/16/2017,0,93,1,1,2,2,1,0,3,90,81,93,95,91,258,4,94.2,35,FALSE
2017,2017_S953,Student_3353,ECE,9.12,"Python, Data Analytics, Machine Learning",TCS,2300969,Attended,,0,82,1,2,0,2,0,3,4,89,89,95,84,82,492,3,91.2,22,FALSE
2017,2017_S954,Student_3354,ECE,6.03,"DevOps, SQL, Machine Learning",EY India,1720750,Attended,,1,89,1,1,0,2,0,0,8,56,64,63,70,55,181,4,55.3,13,FALSE
2017,2017_S954,Student_3354,ECE,6.03,"DevOps, SQL, Machine Learning",Zomato,2159665,Rejected,,1,78,0,0,0,1,1,0,3,62,64,55,55,57,145,4,58.3,10,FALSE
2017,2017_S955,Student_3355,DS,7.64,"DevOps, Python, Cyber Security",Siemens India,1757556,Attended,,1,90,3,1,2,1,1,2,5,67,77,66,83,84,449,4,74.4,47,FALSE
2017,2017_S955,Student_3355,DS,7.64,"DevOps, Python, Cyber Security",Ola,1967349,Placed,8/23/2017,1,98,0,2,0,1,2,3,7,80,78,82,77,81,48,4,77.4,25,FALSE
2017,2017_S956,Student_3356,MECH,6.76,"Artificial Intelligence, Data Analytics, Machine Learning",Infosys BPM,450595,Placed,3/23/2017,0,92,0,1,0,2,2,1,7,72,69,73,73,68,300,4,73.6,23,FALSE
2017,2017_S956,Student_3356,MECH,6.76,"Artificial Intelligence, Data Analytics, Machine Learning",Microsoft India,1739485,Rejected,,0,83,2,2,2,0,2,2,8,61,68,71,72,74,389,4,73.6,44,FALSE
2017,2017_S957,Student_3357,ECE,6.74,"Machine Learning, Data Analytics, Artificial Intelligence",Deloitte India,678976,Rejected,,1,96,0,2,0,0,0,0,7,77,68,69,61,65,404,4,62.4,0,FALSE
2017,2017_S957,Student_3357,ECE,6.74,"Machine Learning, Data Analytics, Artificial Intelligence",Deloitte India,1511443,Placed,2/22/2017,0,90,2,1,0,1,1,0,3,71,66,72,69,64,200,4,70.4,20,FALSE
2017,2017_S958,Student_3358,IT,9.63,"Cyber Security, Web Development, Java",KPMG India,348242,Placed,12/1/2017,0,80,0,2,2,0,1,0,3,95,93,87,87,95,359,4,99.3,22,FALSE
2017,2017_S958,Student_3358,IT,9.63,"Cyber Security, Web Development, Java",Infosys,2425542,Rejected,,0,77,0,2,2,1,2,2,7,88,92,95,95,95,499,4,100,38,FALSE
2017,2017_S959,Student_3359,MECH,8.63,"Python, Java, Machine Learning",MakeMyTrip,2670168,Attended,,0,83,3,1,0,2,2,2,8,90,86,89,93,93,487,4,92.3,41,FALSE
2017,2017_S959,Student_3359,MECH,8.63,"Python, Java, Machine Learning",Infosys BPM,1967095,Rejected,,0,88,3,0,1,0,0,1,7,76,86,85,84,86,147,4,86.3,26,FALSE
2017,2017_S960,Student_3360,DS,7.23,"Web Development, SQL, Cloud Computing",Tata Elxsi,1939634,Placed,1/1/2017,0,77,1,0,1,0,1,1,2,63,81,63,80,81,281,4,75.3,22,FALSE
2017,2017_S960,Student_3360,DS,7.23,"Web Development, SQL, Cloud Computing",Infosys BPM,2259166,Placed,11/18/2017,0,89,1,1,1,0,0,3,8,72,67,70,76,70,3,4,72.3,22,TRUE
2017,2017_S961,Student_3361,DS,9.09,"SQL, Artificial Intelligence, Java",KPMG India,410091,Rejected,,0,80,1,0,1,0,2,0,5,95,95,89,85,84,38,4,96.9,25,TRUE
2017,2017_S961,Student_3361,DS,9.09,"SQL, Artificial Intelligence, Java",PwC India,873681,Rejected,,0,90,3,0,1,0,2,1,8,95,95,93,95,89,471,4,96.9,38,FALSE
2017,2017_S962,Student_3362,DS,8.49,"DevOps, Cyber Security, Java",Zoho,2161728,Placed,3/22/2017,0,85,1,2,0,2,2,1,1,79,84,86,80,87,251,6,90.9,28,FALSE
2017,2017_S962,Student_3362,DS,8.49,"DevOps, Cyber Security, Java",Wipro,1099800,Attended,,0,92,2,0,0,1,1,1,5,93,84,94,90,79,115,3,87.9,23,FALSE
2017,2017_S963,Student_3363,ECE,7.24,"DevOps, Python, Machine Learning",Accenture India,348838,Placed,4/2/2017,1,76,0,2,1,0,0,2,6,65,69,64,81,76,459,4,67.4,14,FALSE
2017,2017_S963,Student_3363,ECE,7.24,"DevOps, Python, Machine Learning",Qualcomm India,1155327,Attended,,0,83,0,2,2,1,0,1,6,74,78,73,80,66,307,4,72.4,23,FALSE
2017,2017_S964,Student_3364,EEE,9,"Cloud Computing, Artificial Intelligence, SQL",Tech Mahindra,620217,Rejected,,0,86,3,1,1,0,0,0,3,95,87,80,92,87,116,3,90,23,FALSE
2017,2017_S964,Student_3364,EEE,9,"Cloud Computing, Artificial Intelligence, SQL",PwC India,2076861,Placed,11/9/2017,1,79,1,2,1,0,2,3,3,95,89,95,95,92,150,4,91,34,FALSE
2017,2017_S965,Student_3365,AI,6.96,"Machine Learning, Artificial Intelligence, Cloud Computing",Indian Oil Corporation,1592179,Rejected,,0,94,2,2,1,2,2,1,5,62,69,69,63,70,198,4,75.6,41,FALSE
2017,2017_S965,Student_3365,AI,6.96,"Machine Learning, Artificial Intelligence, Cloud Computing",Freshworks,2054238,Rejected,,0,80,0,0,1,0,2,2,3,72,65,64,79,66,99,4,75.6,26,FALSE
2017,2017_S966,Student_3366,ECE,6.3,"Web Development, Artificial Intelligence, Java",EY India,1635035,Attended,,0,88,2,0,2,1,0,3,1,70,65,57,72,72,294,4,63,39,FALSE
2017,2017_S966,Student_3366,ECE,6.3,"Web Development, Artificial Intelligence, Java",Zoho,1628142,Placed,2/24/2017,1,89,1,0,2,0,1,2,6,67,68,55,73,69,460,6,61,33,FALSE
2017,2017_S967,Student_3367,MECH,9.08,"SQL, Web Development, Cyber Security",Nykaa,1605068,Rejected,,0,88,2,0,1,0,1,2,7,85,82,88,95,87,327,4,93.8,30,FALSE
2017,2017_S967,Student_3367,MECH,9.08,"SQL, Web Development, Cyber Security",Mphasis,1819934,Placed,8/27/2017,1,94,1,0,1,1,1,0,5,80,88,82,88,80,122,4,88.8,23,FALSE
2017,2017_S968,Student_3368,CIVIL,6.19,"DevOps, Python, Cyber Security",Wipro,834396,Rejected,,1,91,2,0,1,0,1,3,3,55,55,63,68,68,83,3,59.9,33,FALSE
2017,2017_S968,Student_3368,CIVIL,6.19,"DevOps, Python, Cyber Security",Freshworks,1553282,Placed,5/4/2017,0,91,3,2,2,1,2,0,6,67,69,66,59,55,31,4,67.9,47,TRUE
