Year,StudentID,Name,Branch,CGPA,Skills,Company,Package,Status,Placed_Date
2017,2017_S750,Karthik Pillai,AI,8.81,"SQL, Machine Learning, Java",Havells,1603793,Attended,
2017,2017_S750,Karthik Pillai,AI,8.81,"SQL, Machine Learning, Java",Zensar Technologies,684382,Attended,
2017,2017_S751,Vikram Pillai,MECH,7.57,"Python, Cyber Security, Data Analytics",Bharat Electronics,1424643,Placed,2017-11-24
2017,2017_S751,Vikram Pillai,MECH,7.57,"Python, Cyber Security, Data Analytics",Hexaware,436615,Rejected,
2017,2017_S752,Arjun Iyer,IT,7.8,"Web Development, Artificial Intelligence, DevOps",Mphasis,1784140,Placed,2017-06-08
2017,2017_S752,Arjun Iyer,IT,7.8,"Web Development, Artificial Intelligence, DevOps",Adani Group,510190,Rejected,
2017,2017_S753,Ananya Menon,MECH,7.12,"SQL, Web Development, Java",Swiggy,829087,Rejected,
2017,2017_S753,Ananya Menon,MECH,7.12,"SQL, Web Development, Java",Paytm,783843,Attended,
2017,2017_S754,Pooja Ghosh,EEE,7.01,"Web Development, DevOps, Data Analytics",Tata Power,2487293,Rejected,
2017,2017_S754,Pooja Ghosh,EEE,7.01,"Web Development, DevOps, Data Analytics",Adani Group,1278062,Placed,2017-06-23
2017,2017_S755,Sneha Menon,AI,9.51,"Cloud Computing, Cyber Security, Java",TCS,1766478,Placed,2017-08-09
2017,2017_S755,Sneha Menon,AI,9.51,"Cloud Computing, Cyber Security, Java",Mphasis,728410,Placed,2017-02-27
2017,2017_S756,Arjun Kapoor,AI,7.43,"Python, Machine Learning, Cloud Computing",Capgemini India,868392,Placed,2017-05-19
2017,2017_S756,Arjun Kapoor,AI,7.43,"Python, Machine Learning, Cloud Computing",Mphasis,763445,Attended,
2017,2017_S757,Meera Malhotra,EEE,6.49,"Python, Data Analytics, SQL",LTIMindtree,2542402,Attended,
2017,2017_S757,Meera Malhotra,EEE,6.49,"Python, Data Analytics, SQL",Tata Elxsi,1326437,Attended,
2017,2017_S758,Priya Iyer,MECH,9.25,"Data Analytics, DevOps, Machine Learning",Mahindra & Mahindra,2269124,Rejected,
2017,2017_S758,Priya Iyer,MECH,9.25,"Data Analytics, DevOps, Machine Learning",Capgemini India,887453,Placed,2017-09-03
2017,2017_S759,Krishna Pillai,AI,6.83,"Artificial Intelligence, Data Analytics, Python",Bharat Electronics,699782,Attended,
2017,2017_S759,Krishna Pillai,AI,6.83,"Artificial Intelligence, Data Analytics, Python",IBM India,647455,Rejected,
2017,2017_S760,Ananya Joshi,IT,7.17,"DevOps, Data Analytics, SQL",Zomato,1761215,Placed,2017-07-08
2017,2017_S760,Ananya Joshi,IT,7.17,"DevOps, Data Analytics, SQL",HCL Technologies,1017463,Rejected,
2017,2017_S761,Sneha Rao,IT,6.19,"Artificial Intelligence, Python, SQL",Tata Elxsi,1684358,Rejected,
2017,2017_S761,Sneha Rao,IT,6.19,"Artificial Intelligence, Python, SQL",PwC India,634796,Attended,
2017,2017_S762,Arjun Rao,AI,7.74,"Data Analytics, Cloud Computing, DevOps",EY India,1221887,Rejected,
2017,2017_S762,Arjun Rao,AI,7.74,"Data Analytics, Cloud Computing, DevOps",NVIDIA India,1172288,Attended,
2017,2017_S763,Vivaan Verma,AI,7.3,"SQL, Machine Learning, Java",Qualcomm India,2018671,Placed,2017-02-08
2017,2017_S763,Vivaan Verma,AI,7.3,"SQL, Machine Learning, Java",Razorpay,2220463,Rejected,
2017,2017_S764,Kavya Kulkarni,MECH,8.72,"DevOps, Java, Python",Swiggy,1640416,Placed,2017-12-25
2017,2017_S764,Kavya Kulkarni,MECH,8.72,"DevOps, Java, Python",Zomato,2787077,Placed,2017-12-13
2017,2017_S765,Sneha Bose,AI,9.18,"Data Analytics, Machine Learning, DevOps",Paytm,1096551,Rejected,
2017,2017_S765,Sneha Bose,AI,9.18,"Data Analytics, Machine Learning, DevOps",Adani Group,2060439,Placed,2017-11-14
2017,2017_S766,Aditya Patel,CSE,7.02,"DevOps, Machine Learning, Artificial Intelligence",Flipkart,2704974,Placed,2017-07-07
2017,2017_S766,Aditya Patel,CSE,7.02,"DevOps, Machine Learning, Artificial Intelligence",LTIMindtree,435753,Placed,2017-04-25
2017,2017_S767,Rohan Kulkarni,CSE,6.06,"Cyber Security, Cloud Computing, SQL",Havells,1755482,Rejected,
2017,2017_S767,Rohan Kulkarni,CSE,6.06,"Cyber Security, Cloud Computing, SQL",Freshworks,1112344,Attended,
2017,2017_S768,Rahul Patel,IT,7.36,"DevOps, Data Analytics, Machine Learning",Oracle India,1760461,Attended,
2017,2017_S768,Rahul Patel,IT,7.36,"DevOps, Data Analytics, Machine Learning",Adani Group,1125217,Rejected,
2017,2017_S769,Vivaan Reddy,IT,8.9,"Artificial Intelligence, DevOps, Web Development",IBM India,1541649,Placed,2017-01-10
2017,2017_S769,Vivaan Reddy,IT,8.9,"Artificial Intelligence, DevOps, Web Development",Paytm,1800392,Attended,
2017,2017_S770,Pooja Singh,CSE,7.14,"Cloud Computing, Web Development, SQL",Paytm,2063998,Rejected,
2017,2017_S770,Pooja Singh,CSE,7.14,"Cloud Computing, Web Development, SQL",EY India,2724724,Placed,2017-12-27
2017,2017_S771,Arjun Gupta,ECE,9.47,"Cloud Computing, DevOps, Artificial Intelligence",Siemens India,2429708,Rejected,
2017,2017_S771,Arjun Gupta,ECE,9.47,"Cloud Computing, DevOps, Artificial Intelligence",PolicyBazaar,521746,Placed,2017-04-20
2017,2017_S772,Vivaan Yadav,AI,9.61,"Data Analytics, Java, DevOps",Mindtree,1002221,Placed,2017-01-13
2017,2017_S772,Vivaan Yadav,AI,9.61,"Data Analytics, Java, DevOps",Zoho,722618,Attended,
2017,2017_S773,Rahul Ghosh,IT,6.89,"Cyber Security, Web Development, Java",Mahindra & Mahindra,1227888,Attended,
2017,2017_S773,Rahul Ghosh,IT,6.89,"Cyber Security, Web Development, Java",Zensar Technologies,1625039,Rejected,
2017,2017_S774,Rohan Kapoor,AI,6.14,"Cloud Computing, Data Analytics, Web Development",Zoho,618477,Placed,2017-06-23
2017,2017_S774,Rohan Kapoor,AI,6.14,"Cloud Computing, Data Analytics, Web Development",Ola,416775,Placed,2017-09-02
2017,2017_S775,Priya Malhotra,CSE,9.37,"Data Analytics, Java, Cyber Security",Flipkart,790846,Rejected,
2017,2017_S775,Priya Malhotra,CSE,9.37,"Data Analytics, Java, Cyber Security",Intel India,2776040,Placed,2017-04-21
2017,2017_S776,Sneha Ghosh,DS,9.6,"Cloud Computing, Data Analytics, Java",MakeMyTrip,1299781,Placed,2017-10-12
2017,2017_S776,Sneha Ghosh,DS,9.6,"Cloud Computing, Data Analytics, Java",Mindtree,2286952,Placed,2017-07-12
2017,2017_S777,Pooja Nair,CIVIL,8.79,"Cyber Security, SQL, DevOps",Mindtree,1875460,Placed,2017-05-12
2017,2017_S777,Pooja Nair,CIVIL,8.79,"Cyber Security, SQL, DevOps",Capgemini India,2486903,Placed,2017-10-20
2017,2017_S778,Pooja Choudhary,IT,6.99,"Java, Cyber Security, Web Development",MakeMyTrip,823292,Rejected,
2017,2017_S778,Pooja Choudhary,IT,6.99,"Java, Cyber Security, Web Development",Indian Oil Corporation,2014718,Rejected,
2017,2017_S779,Ishita Reddy,IT,6.45,"Cyber Security, DevOps, Cloud Computing",Mphasis,324022,Placed,2017-11-27
2017,2017_S779,Ishita Reddy,IT,6.45,"Cyber Security, DevOps, Cloud Computing",Accenture India,448317,Placed,2017-05-12
2017,2017_S780,Divya Patel,DS,7.78,"DevOps, Data Analytics, Web Development",Amazon India,696742,Rejected,
2017,2017_S780,Divya Patel,DS,7.78,"DevOps, Data Analytics, Web Development",Mahindra & Mahindra,1047157,Rejected,
2017,2017_S781,Sneha Rao,CSE,8.12,"Cyber Security, Artificial Intelligence, Cloud Computing",Zensar Technologies,1580609,Attended,
2017,2017_S781,Sneha Rao,CSE,8.12,"Cyber Security, Artificial Intelligence, Cloud Computing",Mahindra & Mahindra,1497964,Placed,2017-12-04
2017,2017_S782,Rahul Singh,EEE,9.79,"Web Development, Python, Machine Learning",Mahindra & Mahindra,1335670,Attended,
2017,2017_S782,Rahul Singh,EEE,9.79,"Web Development, Python, Machine Learning",Tech Mahindra,400960,Rejected,
2017,2017_S783,Sneha Choudhary,AI,8.28,"Data Analytics, Cloud Computing, Web Development",Siemens India,1452738,Rejected,
2017,2017_S783,Sneha Choudhary,AI,8.28,"Data Analytics, Cloud Computing, Web Development",Harman India,1479280,Rejected,
2017,2017_S784,Ananya Iyer,MECH,8.04,"Machine Learning, Cloud Computing, SQL",MakeMyTrip,2473089,Attended,
2017,2017_S784,Ananya Iyer,MECH,8.04,"Machine Learning, Cloud Computing, SQL",Havells,944938,Rejected,
2017,2017_S785,Arjun Reddy,DS,6.78,"Machine Learning, Cloud Computing, Python",Tata Power,2060352,Rejected,
2017,2017_S785,Arjun Reddy,DS,6.78,"Machine Learning, Cloud Computing, Python",Mahindra & Mahindra,706497,Rejected,
2017,2017_S786,Aditya Pillai,CSE,7.97,"Web Development, SQL, Java",PolicyBazaar,2429700,Rejected,
2017,2017_S786,Aditya Pillai,CSE,7.97,"Web Development, SQL, Java",Samsung R&D India,1311403,Placed,2017-10-26
2017,2017_S787,Krishna Menon,DS,9.29,"Java, Cloud Computing, Cyber Security",Tata Elxsi,1503522,Placed,2017-04-10
2017,2017_S787,Krishna Menon,DS,9.29,"Java, Cloud Computing, Cyber Security",Larsen & Toubro,1286291,Attended,
2017,2017_S788,Arjun Singh,MECH,8.16,"Python, Artificial Intelligence, Web Development",MakeMyTrip,1746846,Rejected,
2017,2017_S788,Arjun Singh,MECH,8.16,"Python, Artificial Intelligence, Web Development",Nykaa,400020,Placed,2017-05-27
2017,2017_S789,Rohan Yadav,DS,8.83,"SQL, Web Development, Cyber Security",EY India,742985,Rejected,
2017,2017_S789,Rohan Yadav,DS,8.83,"SQL, Web Development, Cyber Security",Byju's,1838309,Placed,2017-11-02
2017,2017_S790,Rohan Patel,DS,7.89,"Python, Data Analytics, Cloud Computing",Amazon India,850846,Rejected,
2017,2017_S790,Rohan Patel,DS,7.89,"Python, Data Analytics, Cloud Computing",Flipkart,867476,Placed,2017-05-21
2017,2017_S791,Arjun Gupta,EEE,9.44,"Machine Learning, Python, Data Analytics",Hexaware,2707698,Placed,2017-04-13
2017,2017_S791,Arjun Gupta,EEE,9.44,"Machine Learning, Python, Data Analytics",Adani Group,1953201,Attended,
2017,2017_S792,Pooja Kulkarni,AI,9.34,"SQL, Python, Java",Google India,1947128,Placed,2017-08-13
2017,2017_S792,Pooja Kulkarni,AI,9.34,"SQL, Python, Java",Indian Oil Corporation,590714,Rejected,
2017,2017_S793,Aarav Bose,MECH,8.92,"Artificial Intelligence, Cyber Security, Data Analytics",Amazon India,2717490,Attended,
2017,2017_S793,Aarav Bose,MECH,8.92,"Artificial Intelligence, Cyber Security, Data Analytics",Nykaa,1547155,Placed,2017-01-08
2017,2017_S794,Krishna Choudhary,DS,6.63,"DevOps, Artificial Intelligence, Machine Learning",Hexaware,368582,Placed,2017-07-17
2017,2017_S794,Krishna Choudhary,DS,6.63,"DevOps, Artificial Intelligence, Machine Learning",Bharat Electronics,879779,Placed,2017-12-13
2017,2017_S795,Rohan Desai,EEE,7.63,"Data Analytics, DevOps, Web Development",Accenture India,2727636,Attended,
2017,2017_S795,Rohan Desai,EEE,7.63,"Data Analytics, DevOps, Web Development",Paytm,697152,Attended,
2017,2017_S796,Kavya Rao,EEE,7.52,"Java, Python, SQL",Bharat Electronics,650912,Attended,
2017,2017_S796,Kavya Rao,EEE,7.52,"Java, Python, SQL",Ola,2260783,Attended,
2017,2017_S797,Vivaan Sharma,CIVIL,9.08,"Cloud Computing, Artificial Intelligence, Web Development",Razorpay,1392734,Rejected,
2017,2017_S797,Vivaan Sharma,CIVIL,9.08,"Cloud Computing, Artificial Intelligence, Web Development",Freshworks,2613349,Rejected,
2017,2017_S798,Aarav Menon,ECE,9.59,"Python, Cloud Computing, Artificial Intelligence",Mahindra & Mahindra,1068278,Attended,
2017,2017_S798,Aarav Menon,ECE,9.59,"Python, Cloud Computing, Artificial Intelligence",Zensar Technologies,2328277,Rejected,
2017,2017_S799,Vikram Sharma,ECE,9.1,"Artificial Intelligence, Cyber Security, Data Analytics",Byju's,1770634,Placed,2017-03-08
2017,2017_S799,Vikram Sharma,ECE,9.1,"Artificial Intelligence, Cyber Security, Data Analytics",Adani Group,627526,Placed,2017-09-16
2017,2017_S800,Ishita Verma,CSE,8.52,"Machine Learning, Cloud Computing, Cyber Security",Zomato,2135003,Placed,2017-11-15
2017,2017_S800,Ishita Verma,CSE,8.52,"Machine Learning, Cloud Computing, Cyber Security",Siemens India,2607396,Attended,
2017,2017_S801,Sai Ghosh,CIVIL,9.03,"Artificial Intelligence, Data Analytics, SQL",Siemens India,1291725,Placed,2017-02-16
2017,2017_S801,Sai Ghosh,CIVIL,9.03,"Artificial Intelligence, Data Analytics, SQL",Zomato,2312039,Attended,
2017,2017_S802,Ishita Desai,CIVIL,9.3,"Machine Learning, Cloud Computing, DevOps",Google India,2308580,Placed,2017-04-16
2017,2017_S802,Ishita Desai,CIVIL,9.3,"Machine Learning, Cloud Computing, DevOps",Mphasis,2600313,Placed,2017-06-12
2017,2017_S803,Vivaan Joshi,MECH,6.83,"Machine Learning, Cloud Computing, SQL",Freshworks,2731500,Placed,2017-09-17
2017,2017_S803,Vivaan Joshi,MECH,6.83,"Machine Learning, Cloud Computing, SQL",Mphasis,352499,Attended,
2017,2017_S804,Neha Kulkarni,EEE,8.68,"Cloud Computing, Data Analytics, SQL",TCS,1492555,Placed,2017-09-05
2017,2017_S804,Neha Kulkarni,EEE,8.68,"Cloud Computing, Data Analytics, SQL",Razorpay,671603,Rejected,
2017,2017_S805,Karthik Desai,CSE,8.2,"Python, Artificial Intelligence, Data Analytics",Tata Power,1025311,Rejected,
2017,2017_S805,Karthik Desai,CSE,8.2,"Python, Artificial Intelligence, Data Analytics",Byju's,1092904,Placed,2017-01-17
2017,2017_S806,Vivaan Kulkarni,DS,8.55,"Java, DevOps, SQL",Oracle India,1790194,Placed,2017-07-27
2017,2017_S806,Vivaan Kulkarni,DS,8.55,"Java, DevOps, SQL",Mphasis,2543778,Rejected,
2017,2017_S807,Priya Ghosh,IT,7.71,"Machine Learning, DevOps, Data Analytics",Swiggy,1429375,Rejected,
2017,2017_S807,Priya Ghosh,IT,7.71,"Machine Learning, DevOps, Data Analytics",Zomato,2151246,Rejected,
2017,2017_S808,Aditya Joshi,MECH,6.26,"Cyber Security, Web Development, SQL",Mphasis,1627873,Rejected,
2017,2017_S808,Aditya Joshi,MECH,6.26,"Cyber Security, Web Development, SQL",Razorpay,876380,Rejected,
2017,2017_S809,Vivaan Malhotra,IT,7.5,"Cloud Computing, Machine Learning, Artificial Intelligence",Zomato,1921968,Placed,2017-12-08
2017,2017_S809,Vivaan Malhotra,IT,7.5,"Cloud Computing, Machine Learning, Artificial Intelligence",ISRO Contractor,2092470,Placed,2017-08-04
2017,2017_S810,Neha Kapoor,CIVIL,8.2,"Python, Web Development, DevOps",Google India,551420,Placed,2017-03-27
2017,2017_S810,Neha Kapoor,CIVIL,8.2,"Python, Web Development, DevOps",HCL Technologies,945026,Rejected,
2017,2017_S811,Kavya Singh,CSE,6.4,"Cyber Security, Java, Artificial Intelligence",Intel India,1964278,Rejected,
2017,2017_S811,Kavya Singh,CSE,6.4,"Cyber Security, Java, Artificial Intelligence",PolicyBazaar,2163398,Rejected,
2017,2017_S812,Divya Joshi,AI,8.87,"Python, DevOps, SQL",PolicyBazaar,2325131,Rejected,
2017,2017_S812,Divya Joshi,AI,8.87,"Python, DevOps, SQL",Harman India,2617231,Placed,2017-04-08
2017,2017_S813,Karthik Choudhary,CSE,9.1,"Java, Artificial Intelligence, Data Analytics",Microsoft India,1654444,Placed,2017-08-25
2017,2017_S813,Karthik Choudhary,CSE,9.1,"Java, Artificial Intelligence, Data Analytics",EY India,924559,Placed,2017-04-16
2017,2017_S814,Neha Rao,AI,7.63,"DevOps, Web Development, Java",Paytm,1750095,Attended,
2017,2017_S814,Neha Rao,AI,7.63,"DevOps, Web Development, Java",LTIMindtree,349334,Rejected,
2017,2017_S815,Ananya Yadav,EEE,9.11,"Cloud Computing, SQL, Web Development",LTIMindtree,2200708,Rejected,
2017,2017_S815,Ananya Yadav,EEE,9.11,"Cloud Computing, SQL, Web Development",Bharat Electronics,506823,Placed,2017-07-14
2017,2017_S816,Aishwarya Choudhary,MECH,6.63,"Artificial Intelligence, Data Analytics, Cloud Computing",Adani Group,979590,Rejected,
2017,2017_S816,Aishwarya Choudhary,MECH,6.63,"Artificial Intelligence, Data Analytics, Cloud Computing",Qualcomm India,2141041,Rejected,
2017,2017_S817,Aishwarya Yadav,EEE,7.75,"SQL, Artificial Intelligence, Data Analytics",DRDO Contractor,589169,Attended,
2017,2017_S817,Aishwarya Yadav,EEE,7.75,"SQL, Artificial Intelligence, Data Analytics",Adani Group,1263401,Placed,2017-07-26
2017,2017_S818,Sneha Kapoor,CSE,9.31,"Cloud Computing, Cyber Security, Web Development",Swiggy,1336484,Rejected,
2017,2017_S818,Sneha Kapoor,CSE,9.31,"Cloud Computing, Cyber Security, Web Development",LTIMindtree,623392,Rejected,
2017,2017_S819,Vivaan Choudhary,CIVIL,9.21,"Cloud Computing, Artificial Intelligence, Java",Siemens India,1952108,Placed,2017-09-08
2017,2017_S819,Vivaan Choudhary,CIVIL,9.21,"Cloud Computing, Artificial Intelligence, Java",Tata Power,2756327,Placed,2017-10-17
2017,2017_S820,Rahul Kapoor,DS,9.37,"Java, Machine Learning, Data Analytics",Mphasis,1934936,Attended,
2017,2017_S820,Rahul Kapoor,DS,9.37,"Java, Machine Learning, Data Analytics",Paytm,534046,Rejected,
2017,2017_S821,Arjun Patel,MECH,6.24,"Cloud Computing, Java, DevOps",EY India,1566702,Placed,2017-03-06
2017,2017_S821,Arjun Patel,MECH,6.24,"Cloud Computing, Java, DevOps",Bharat Electronics,424716,Placed,2017-10-20
2017,2017_S822,Vivaan Patel,CSE,8.14,"Cloud Computing, SQL, Data Analytics",Google India,751095,Rejected,
2017,2017_S822,Vivaan Patel,CSE,8.14,"Cloud Computing, SQL, Data Analytics",Samsung R&D India,1807291,Rejected,
2017,2017_S823,Aarav Reddy,ECE,9.01,"Python, SQL, Java",Hexaware,2666781,Placed,2017-08-25
2017,2017_S823,Aarav Reddy,ECE,9.01,"Python, SQL, Java",Infosys BPM,2259612,Rejected,
2017,2017_S824,Aishwarya Pillai,CIVIL,9.15,"Artificial Intelligence, SQL, Python",KPMG India,2119073,Placed,2017-01-24
2017,2017_S824,Aishwarya Pillai,CIVIL,9.15,"Artificial Intelligence, SQL, Python",Zensar Technologies,1638519,Attended,
2017,2017_S825,Sai Desai,DS,8.29,"Cloud Computing, Cyber Security, Machine Learning",Swiggy,2282167,Placed,2017-07-02
2017,2017_S825,Sai Desai,DS,8.29,"Cloud Computing, Cyber Security, Machine Learning",Zensar Technologies,1668980,Rejected,
2017,2017_S826,Rahul Desai,MECH,8.39,"Python, Web Development, Java",PolicyBazaar,1623663,Placed,2017-03-17
2017,2017_S826,Rahul Desai,MECH,8.39,"Python, Web Development, Java",TCS,683545,Attended,
2017,2017_S827,Krishna Choudhary,CIVIL,8.37,"Web Development, Data Analytics, Artificial Intelligence",Hexaware,2075384,Placed,2017-07-12
2017,2017_S827,Krishna Choudhary,CIVIL,8.37,"Web Development, Data Analytics, Artificial Intelligence",Deloitte India,1447322,Rejected,
2017,2017_S828,Pooja Joshi,CIVIL,9.05,"Artificial Intelligence, Python, Data Analytics",Bharat Electronics,2685023,Placed,2017-01-02
2017,2017_S828,Pooja Joshi,CIVIL,9.05,"Artificial Intelligence, Python, Data Analytics",Razorpay,1911961,Rejected,
2017,2017_S829,Krishna Ghosh,AI,8.66,"SQL, Cyber Security, DevOps",Adani Group,1261795,Placed,2017-04-07
2017,2017_S829,Krishna Ghosh,AI,8.66,"SQL, Cyber Security, DevOps",Harman India,2295258,Rejected,
2017,2017_S830,Aditya Ghosh,DS,9.23,"Data Analytics, SQL, Python",Hexaware,2200704,Placed,2017-01-20
2017,2017_S830,Aditya Ghosh,DS,9.23,"Data Analytics, SQL, Python",Larsen & Toubro,406371,Placed,2017-01-22
2017,2017_S831,Priya Nair,ECE,8.45,"Machine Learning, DevOps, Python",DRDO Contractor,707002,Placed,2017-05-24
2017,2017_S831,Priya Nair,ECE,8.45,"Machine Learning, DevOps, Python",Intel India,1107734,Rejected,
2017,2017_S832,Krishna Verma,IT,9.02,"Cloud Computing, SQL, Python",DRDO Contractor,2744436,Rejected,
2017,2017_S832,Krishna Verma,IT,9.02,"Cloud Computing, SQL, Python",IBM India,2732652,Rejected,
2017,2017_S833,Sai Pillai,IT,6.25,"DevOps, Cloud Computing, Machine Learning",Siemens India,1207779,Attended,
2017,2017_S833,Sai Pillai,IT,6.25,"DevOps, Cloud Computing, Machine Learning",Swiggy,1008074,Rejected,
2017,2017_S834,Vivaan Menon,ECE,8.63,"SQL, Python, Artificial Intelligence",Tech Mahindra,2552313,Attended,
2017,2017_S834,Vivaan Menon,ECE,8.63,"SQL, Python, Artificial Intelligence",Infosys BPM,2339242,Rejected,
2017,2017_S835,Aishwarya Bose,AI,6.25,"Java, Data Analytics, Cyber Security",LTIMindtree,1430249,Placed,2017-05-13
2017,2017_S835,Aishwarya Bose,AI,6.25,"Java, Data Analytics, Cyber Security",Zensar Technologies,1385052,Placed,2017-12-10
2017,2017_S836,Sneha Choudhary,AI,8.67,"Artificial Intelligence, Web Development, Cloud Computing",NVIDIA India,2328978,Rejected,
2017,2017_S836,Sneha Choudhary,AI,8.67,"Artificial Intelligence, Web Development, Cloud Computing",Zoho,2150642,Placed,2017-12-20
2017,2017_S837,Vivaan Gupta,MECH,7.82,"Python, Cyber Security, Data Analytics",PolicyBazaar,1138628,Placed,2017-08-14
2017,2017_S837,Vivaan Gupta,MECH,7.82,"Python, Cyber Security, Data Analytics",Flipkart,843708,Rejected,
2017,2017_S838,Vikram Bose,DS,8.29,"Artificial Intelligence, Data Analytics, Machine Learning",Mindtree,424283,Placed,2017-05-16
2017,2017_S838,Vikram Bose,DS,8.29,"Artificial Intelligence, Data Analytics, Machine Learning",Tech Mahindra,2627613,Rejected,
2017,2017_S839,Pooja Malhotra,AI,9.48,"Data Analytics, Cyber Security, Java",Bosch India,2611354,Rejected,
2017,2017_S839,Pooja Malhotra,AI,9.48,"Data Analytics, Cyber Security, Java",Bosch India,442298,Attended,
2017,2017_S840,Pooja Gupta,ECE,6.18,"Web Development, Machine Learning, Artificial Intelligence",Google India,2643179,Placed,2017-07-02
